,Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Batch_size,Epochs,Loss,Optimizer,train_accuracy,train_loss,val_accuracy,val_loss
17,2024-08-26 06:18:09,49.0min,dee4a1fbdb614a10ad04d22551ff7574,EfficientNetV2M-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9984180331230164,0.0095391208305954,0.9854166507720948,0.0506213530898094
18,2024-08-26 05:23:39,54.4min,ab23215cbcbc47339465cd8ab918fc37,EfficientNetV2L-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9953595995903016,0.076683834195137,0.993749976158142,0.0176340881735086
19,2024-08-26 04:57:01,26.5min,21a36b3dfa1a45afb15595c18c06d3f8,EfficientNetV2B3-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9959924221038818,0.0228961538523435,0.9854166507720948,0.0529487840831279
20,2024-08-26 04:13:10,43.8min,e7f8b3f04b7a447ab1fba7d375fc1159,EfficientNetV2B2-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9951487183570862,0.032168909907341,0.9958333373069764,0.0124169504269957
21,2024-08-26 03:37:17,35.9min,9a2ca42eb17f4e6c876b13a7a02e963d,EfficientNetV2B1-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9964142441749572,0.0372146368026733,0.9895833134651184,0.1197025924921035
22,2024-08-26 02:49:19,47.9min,cab8980da3804e9ea726a070d6976e7f,EfficientNetV2B0-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9995781183242798,0.0047245007008314,0.9958333373069764,0.0733401253819465
23,2024-08-26 01:58:43,50.6min,66582d85792e4878986358cd5b4d0f29,EfficientNetB7-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9996836185455322,0.0016222965205088,0.993749976158142,0.0249219201505184
24,2024-08-26 01:10:01,48.6min,1955c375589c4345a0d5e34c3b9bd195,EfficientNetB6-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9991562962532043,0.0023046676069498,1.0,0.0005150662618689
25,2024-08-26 00:22:29,47.5min,ac2fd5a8c1404bc2867489d7a2ad6da0,EfficientNetB5-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9988399147987366,0.0042707249522209,0.9916666746139526,0.0240523982793092
26,2024-08-25 23:51:55,30.5min,c164ae0c717142b68b3b44c7df58a37d,EfficientNetB4-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9996836185455322,0.0024262671358883,0.9854166507720948,0.1029783189296722
27,2024-08-25 23:05:16,46.6min,82eac43d94844e839cf30f30a75f1a80,EfficientNetB3-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9991562962532043,0.0040851808153092,0.9958333373069764,0.0072820913046598
28,2024-08-25 22:29:25,35.8min,dd1c8af133ca42df9ad2493aa34f395d,EfficientNetB2-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,1.0,0.0001881726639112,0.9979166388511658,0.0163861121982336
29,2024-08-25 21:51:03,38.3min,a0ecc0a236ab499d92c06e4fc3ba1928,EfficientNetB1-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,1.0,6.21220606262e-05,0.9979166388511658,0.0043354276567697
30,2024-08-25 21:04:02,47.0min,b8a233d7599f4d81a264abd2e8d8f806,EfficientNetB0-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.99040287733078,0.0310673024505376,0.9958333373069764,0.0109389582648873
31,2024-08-25 20:14:28,49.5min,d410792811ad45708c7989beaef6164c,DenseNet201-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,1.0,0.0006192894070409,1.0,0.0040010530501604
32,2024-08-25 19:38:52,35.6min,07337eaad41d4f58953d059e311a97f6,DenseNet169-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.6695844531059265,1.1325507164001465,0.6541666388511658,1.1419044733047483
33,2024-08-25 18:50:58,47.9min,29cc2c76c3db47298fb5087649516430,DenseNet121-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9988399147987366,0.0163369253277778,0.9895833134651184,0.037134576588869
34,2024-08-25 18:15:38,35.3min,35e9641c67684652b382b1eb0848d7c3,ConvNeXtTiny-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,1.0,1.41310074468e-05,0.9895833134651184,0.0293667148798704
35,2024-08-25 17:37:48,37.8min,c5ed928cb1ef46c0aae410d1abed85b5,ConvNeXtSmall-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,1.0,9.80498443823e-05,0.981249988079071,0.080715425312519
36,2024-08-25 16:39:19,58.4min,7bb5d6e601bc4f6bb9fce48e4c5934f9,ConvNeXtLarge-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,1.0,5.42980706086e-05,0.9729166626930236,0.0832308605313301
37,2024-08-25 16:02:44,36.5min,7b8f032942fd4dd88bdca069236f013e,ConvNeXtBase-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,1.0,6.3983759901e-05,0.9791666865348816,0.0720545575022697
38,2024-08-25 15:17:05,45.6min,c8481b9b4cbd440495a35e1a02e4be49,VGG16-LSTM,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,20,Sparse_Categorical_Crossentropy,Adam,0.9009702801704408,0.2662934064865112,0.8958333134651184,0.2582668960094452
