,Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Batch_size,Epochs,Loss,Optimizer,train_accuracy,train_loss,val_accuracy,val_loss
15,2024-08-24 02:33:43,34.1min,c057294d393b4bd1aab88e39d5d0f0e2,InceptionResNetV2,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.6696794629096985,1.1318968534469604,0.6660000085830688,1.1177220344543457
16,2024-08-24 02:05:28,27.8min,ad784c067bb4473289443911a3e5c0a0,EfficientNetV2S,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9833946228027344,0.0561368018388748,0.8100000023841858,1.2720969915390017
17,2024-08-24 01:22:26,42.9min,e88e7f620321417c997408e235430187,EfficientNetV2M,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9646873474121094,0.1319918185472488,0.7919999957084656,0.9809892773628236
18,2024-08-24 00:11:56,1.2h,e959cd43f9a5426b9ed980cbb47076b7,EfficientNetV2L,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9662637710571288,0.0993203818798065,0.800000011920929,0.8793302178382874
19,2024-08-23 23:49:24,21.7min,c17a2ba77ae54de587177b5b15d6d26e,EfficientNetV2B3,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9799264073371888,0.0733219608664512,0.8119999766349792,0.9596371054649352
20,2024-08-23 23:30:44,18.5min,c5ab036f4af945c7b30f6c57a4631048,EfficientNetV2B2,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9804519414901732,0.072511501610279,0.8379999995231628,1.214141011238098
21,2024-08-23 23:13:05,17.5min,7ef40defa50f4c54930bcbc16f745015,EfficientNetV2B1,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9877036213874816,0.0378342643380165,0.8180000185966492,1.3322184085845947
22,2024-08-23 22:58:42,14.3min,a6b3eb092876499d88229fd01646686d,EfficientNetV2B0,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9888597130775452,0.0373785644769668,0.8199999928474426,1.3502380847930908
23,2024-08-23 21:54:57,1.1h,d6c39ab7187e453baee705f97e943051,EfficientNetB7,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9767735004425048,0.0706338882446289,0.8119999766349792,1.0760259628295898
24,2024-08-23 21:05:14,49.2min,26b31aa534904a559d80b8f2ef70c218,EfficientNetB6,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9739359021186828,0.0761086419224739,0.8059999942779541,1.125644326210022
